id,review,date,rating
croc_review_7506,The shoe is not even the same color as the one in the picture. They also fit smaller than any of the crocs that I have purchased inside stores.,"August 26, 2021",2.0
croc_review_7507,The shoe itself had excess material that was hanging around in different spots of it.,"February 22, 2023",2.0
croc_review_7508,"The shoe itself is fine, but ordering and shipping was not very convenient. This was the purchase that made me not want to order from crocs.com anymore.","December 12, 2022",3.0
croc_review_7509,"The shoe was too small, so I had to send it back. Everything I read stated the shoes ""run big,"" but they didn't. I paid extra for faster shipping only to be disappointed.","May 17, 2021",1.0
croc_review_7510,"The shoe was way too large for me, and my 82-year-old feet are just too sensitive to deal with hard surfaces. Even with socks on, they were uncomfortable for me.","May 1, 2021",2.0
croc_review_7512,The shoes I ordered are too big and in the process of being returned. I would like to order a smaller pair.,"February 16, 2022",5.0
croc_review_7514,"The shoes are comfortable, and they fit well.","May 23, 2021",5.0
croc_review_7516,"The shoes are good quality like my other ones, but they don't fit like my other ones. They're bigger, allowing my feet to move around in the shoe and not be secure like normal, despite them being my normal size. I guess I'll just get used to them, but I don't know why the size is an abnormal fit.","February 11, 2022",3.0
croc_review_7519,"The shoes are great, but the charms won't stay in place.","May 10, 2021",4.0
croc_review_7520,The shoes are great. My son loves them. He cannot wait to trade them with a friend.,"December 2, 2022",5.0
croc_review_7521,"The shoes are sturdy, but the little raised bumps hurt my feet. I've scheduled these to be returned. They were not as comfortable as most people suggested.","June 4, 2021",2.0
croc_review_7522,"The shoes are very comfortable and great for outside or boating, etc. Since the sizes are only in whole sizes, I would recommend getting the half size up.","June 19, 2012",5.0
croc_review_7524,"The shoes are wonderful on my feet, but they make them sweat, and that's OK because the massage I feel the shoes give while I'm walking makes me feel good, and I can do anything.","October 23, 2021",5.0
croc_review_7526,"The shoes arrived quickly for my cousin's birthday, and he loves everything about them. Super comfortable, roomy, and they have awesome Jibbitz.","September 7, 2021",5.0
croc_review_7513,The shoes are comfortable fine and I will be ordering again soon.,"February 15, 2022",5.0
croc_review_7530,The shoes fit based upon the size guidelines; the shoes are easy to take on and off. I put these shoes on to take my dogs out on the wet grass.,"May 24, 2021",5.0
croc_review_7531,"The shoes fit fine. I'm usually a ladies 9/10, and a 9 was good. I just had to break them in for stretch and wear.","March 23, 2021",5.0
croc_review_7533,The shoes fit perfectly and are comfortable to wear.,"April 25, 2021",5.0
croc_review_7535,The shoes fit wonderful and are comfortable.,"May 4, 2021",5.0
croc_review_7536,"The shoes gave me bad blisters. Unfortunately, I can't send them back because I wore them.","December 15, 2021",1.0
croc_review_7540,"The shoes run very big in width. I ordered a size 8 as I'm usually a 8-8.5 in woman. The 8 felt very big and floppy. I still had a little room in the size 8, so I'm going to try for a size 7, hoping they are less floppy. If they fit perfectly, this would have been the perfect shoe! So cute & comfy.","August 31, 2021",3.0
croc_review_7541,"The shoes squeak so loudly it's embarrassing. I've owned Crocs in the past, and this has not been a problem (tho shrinking 3 sizes when left in the sun was...I learned NEVER to leave them in the sun). What do you think the lesson is this time?","May 17, 2022",2.0
croc_review_7542,"The shoes were a gift, but my sister loved them. She said that they were perfect.","January 18, 2022",5.0
croc_review_7543,The shoes were as described by True Crocs.,"April 15, 2023",5.0
croc_review_7544,"The shoes were definitely factory defects, but that didn't bother me.","December 13, 2021",5.0
croc_review_7545,"The shoes were great and as expected; however, we did not receive the gibbitt we purchased with them.","August 31, 2021",5.0
croc_review_7546,The shoes were just as described. The shipping was fast and free. A great deal for anyone interested in buying these shoes.,"November 15, 2011",5.0
croc_review_7547,"The shoes were too small and not wide enough. My feet are wrapped, and the top of the shoe needs to be taller. Is this possible?","July 20, 2021",3.0
croc_review_7548,"The shoes were too small. I wear a size 8.5, and these were a task but too small.","April 25, 2021",2.0
croc_review_7552,The side flip is broken off and needs to return.,"December 1, 2021",1.0
croc_review_7553,The side of this clog broke broke the first day I wore it.,"December 3, 2022",1.0
croc_review_7554,"The single size 11 seemed large. My husband's original ones were labeled 10/11, so we went with the size 11, as that's his normal shoe size. Always a quality product","June 5, 2021",5.0
croc_review_7555,"The size 10 for a woman and 8 for a man was a true fit for me. The width is good, and support is fine. Very comfortable to wear. Enjoyed some good applications for a fun finish.","July 4, 2021",4.0
croc_review_7556,The size 8 was huge! At least an inch or more space in the back of the shoe!,"December 18, 2022",1.0
croc_review_7557,"The size 9 was so small. Compared to another croc a size 8, they were identical. I don't know how it happened. The bottom of the shoe said 9 but was really the fit of an 8. I had to return it.","May 6, 2021",1.0
croc_review_7558,The size and color I wanted as well as a perfect fit and comfort.,"August 30, 2021",5.0
croc_review_7559,"The size did not fit, which is my normal size. I don't understand why they didn't fit.","December 23, 2022",3.0
croc_review_7560,"The size is a little off. Ordered size 10W and they are shorter than the previous ones that I ordered. Both say size 10. It fits okay, just a little short and tight.","November 4, 2022",4.0
croc_review_7561,"The size is accurate, and the material is very nice.","August 22, 2021",5.0
croc_review_7562,"The size is slightly bigger than the crocs crocband clog in the same size, but still ""true to size."" Great customer service. My kid will only wear these shoes, and these are great like all the others.","June 22, 2021",5.0
croc_review_7563,"The size is too big, so I was told to exchange them at Famous Footwear. Went to exchange them, but the lady at Famous Footwear told me they don't exchange them. What a waste of time! Sat on the phone forever to hear that only to have to return them by mail.","October 6, 2022",1.0
croc_review_7564,The size was a perfect fit and the color looked good. I had no issues with the product during delivery. And it was on time.,"September 24, 2021",5.0
croc_review_7565,"The size was just as specified, and I love the color! Sent quickly!","January 31, 2022",5.0
croc_review_7566,"The size was perfect, and the color really pops!","May 28, 2021",5.0
croc_review_7568,"The size was way too small in the toe and way too wide in the middle. I wanted to return them for a different size, but that turned out to be a pain because you have to do a full return, pay shipping again, and then order a new pair. So I didn't order a new pair and just processed the return.","August 4, 2021",3.0
croc_review_7569,The sizes vary by color. A 9 in light blue will not be the same size as a 9 in dark blue.,"December 1, 2022",4.0
croc_review_7570,"The sizing has changed since I purchased my 1st pair of crocs years ago. It's much shorter. I had to return them because my foot barely fit in the shoe heels riding on the back edge even though it's the same size as the pair I already own. That, with the strap down, gives me about a 1/2 inch of room.","August 7, 2021",3.0
croc_review_7571,"The sizing is accurate, and they're comfortable like any other Crocs.","March 31, 2023",5.0
croc_review_7572,"The sizing on crocs is crazy. We own a pair of men's 9, which fit like a 10. We bought a size 10 last year, and they were smaller - like a 9.5. This week, we bought an 11, which was a full 2 inches bigger than our biggest crocs- about a size 13. We exchanged it for a 10, which is a full inch bigger than our old size 10. We're going to try for a 9 now. Obviously, from batch to batch, these are grossly different.","August 26, 2016",2.0
